A=1.5 A,x=15cm,,,,,,,x=8cm,,,,,,,x=10cm,,,,,,,x=12cm,,,,,,,x=14cm,,,,,,,x=16cm,,,,,,,x=16.5cm,,,,,,,x=16.75cm,,,,,,x=17cm,,,,,,x=17.25cm,,,,,,,x=17.5cm,,,,,,,x=18cm,,,,,,,x=18.5cm,,,,,,x=19cm,,,,,,,x=20cm,,,,,,,x=21cm,,,,,,,x=22cm,,,,,,,x=23cm,,,,,,,x=24cm,,,,,,,x=25cm,,,,,,,x=26cm,,,,,,,x=26.5cm,,,,,,,x=27cm,,,,,,,x=28cm
,"11:11:12.049 -> Bx = -16.2000 µT, By = 756.0000 µT, Bz = 25.6520 µT",,,,,,,"11:17:24.978 -> Bx = -25.5000 µT, By = 193.5000 µT, Bz = 60.5000 µT",,,,,,,"11:17:58.079 -> Bx = -24.9000 µT, By = 277.2000 µT, Bz = 55.6600 µT",,,,,,,"11:18:40.643 -> Bx = -25.2000 µT, By = 400.8000 µT, Bz = 48.8840 µT",,,,,,,"11:19:26.122 -> Bx = -29.1000 µT, By = 599.4000 µT, Bz = 36.7840 µT",,,,,,,"11:20:26.464 -> Bx = -38.4000 µT, By = 919.8001 µT, Bz = 15.4880 µT",,,,,,,"11:21:04.912 -> Bx = -39.3000 µT, By = 1050.9000 µT, Bz = 6.7760 µT",,,,,,,"11:22:24.290 -> Bx = -38.4000 µT, By = 1105.5000 µT, Bz = 2.4200 µT",,,,,,"11:23:26.722 -> Bx = -41.1000 µT, By = 1137.9000 µT, Bz = 0.4840 µT",,,,,,"11:24:05.165 -> Bx = -42.9000 µT, By = 1209.0000 µT, Bz = -4.3560 µT",,,,,,,"11:24:46.493 -> Bx = -44.4000 µT, By = 1274.1000 µT, Bz = -7.7440 µT",,,,,,,"11:25:27.016 -> Bx = -45.3000 µT, By = 1414.5000 µT, Bz = -17.4240 µT",,,,,,,"11:27:17.413 -> Bx = -45.0000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:06.718 -> Bx = -50.7000 µT, By = 1771.5001 µT, Bz = -40.1720 µT",,,,,,,"11:27:57.927 -> Bx = -40.2000 µT, By = 2211.0000 µT, Bz = -69.2120 µT",,,,,,,"11:28:38.045 -> Bx = -17.4000 µT, By = 2704.2001 µT, Bz = -94.3800 µT",,,,,,,"11:29:12.344 -> Bx = 21.0000 µT, By = 3212.4001 µT, Bz = -115.6760 µT",,,,,,,"11:29:53.698 -> Bx = 84.6000 µT, By = 3667.2001 µT, Bz = -124.3880 µT",,,,,,,"11:30:48.288 -> Bx = 163.8000 µT, By = 3969.9001 µT, Bz = -109.3840 µT",,,,,,,"11:31:18.897 -> Bx = 242.1000 µT, By = 4047.6000 µT, Bz = -80.8280 µT",,,,,,,"11:31:53.650 -> Bx = 304.5000 µT, By = 3898.5002 µT, Bz = -40.6560 µT",,,,,,,"11:32:34.971 -> Bx = 324.6000 µT, By = 3741.9001 µT, Bz = -20.3280 µT",,,,,,,"11:33:26.646 -> Bx = 329.1000 µT, By = 3524.4001 µT, Bz = 0.4840 µT",,,,,,,"11:34:04.297 -> Bx = 320.4000 µT, By = 3028.2001 µT, Bz = 31.9440 µT"
,"11:11:12.464 -> Bx = -15.9000 µT, By = 756.6000 µT, Bz = 26.1360 µT",,,,,,,"11:17:25.399 -> Bx = -25.5000 µT, By = 193.2000 µT, Bz = 60.5000 µT",,,,,,,"11:17:58.464 -> Bx = -25.2000 µT, By = 277.5000 µT, Bz = 56.1440 µT",,,,,,,"11:18:41.046 -> Bx = -25.2000 µT, By = 400.2000 µT, Bz = 47.9160 µT",,,,,,,"11:19:26.520 -> Bx = -28.8000 µT, By = 599.4000 µT, Bz = 37.2680 µT",,,,,,,"11:20:26.894 -> Bx = -37.8000 µT, By = 920.1000 µT, Bz = 15.4880 µT",,,,,,,"11:21:05.346 -> Bx = -40.2000 µT, By = 1050.6000 µT, Bz = 6.7760 µT",,,,,,,"11:22:24.707 -> Bx = -38.7000 µT, By = 1105.5000 µT, Bz = 1.4520 µT",,,,,,"11:23:27.149 -> Bx = -40.2000 µT, By = 1137.9000 µT, Bz = 0.9680 µT",,,,,,"11:24:05.584 -> Bx = -43.8000 µT, By = 1208.7000 µT, Bz = -4.3560 µT",,,,,,,"11:24:46.929 -> Bx = -43.2000 µT, By = 1274.1000 µT, Bz = -7.2600 µT",,,,,,,"11:25:27.449 -> Bx = -47.7000 µT, By = 1415.1000 µT, Bz = -18.3920 µT",,,,,,,"11:27:17.842 -> Bx = -45.3000 µT, By = 1589.4000 µT, Bz = -30.0080 µT",,,,,,"11:26:07.129 -> Bx = -51.0000 µT, By = 1770.6000 µT, Bz = -39.6880 µT",,,,,,,"11:27:58.351 -> Bx = -39.6000 µT, By = 2210.4001 µT, Bz = -68.2440 µT",,,,,,,"11:28:38.468 -> Bx = -17.7000 µT, By = 2704.5000 µT, Bz = -93.8960 µT",,,,,,,"11:29:12.773 -> Bx = 21.3000 µT, By = 3211.5002 µT, Bz = -115.6760 µT",,,,,,,"11:29:54.130 -> Bx = 85.2000 µT, By = 3667.2001 µT, Bz = -123.9040 µT",,,,,,,"11:30:48.692 -> Bx = 165.0000 µT, By = 3969.0002 µT, Bz = -109.3840 µT",,,,,,,"11:31:19.316 -> Bx = 242.1000 µT, By = 4047.6000 µT, Bz = -81.3120 µT",,,,,,,"11:31:54.027 -> Bx = 303.6000 µT, By = 3898.2001 µT, Bz = -40.6560 µT",,,,,,,"11:32:35.376 -> Bx = 324.6000 µT, By = 3741.9001 µT, Bz = -20.8120 µT",,,,,,,"11:33:27.059 -> Bx = 328.8000 µT, By = 3524.7001 µT, Bz = 0.0000 µT",,,,,,,"11:34:04.715 -> Bx = 318.9000 µT, By = 3029.4001 µT, Bz = 32.4280 µT"
,"11:11:12.876 -> Bx = -15.9000 µT, By = 756.3001 µT, Bz = 26.1360 µT",,,,,,,"11:17:25.812 -> Bx = -25.5000 µT, By = 193.5000 µT, Bz = 60.0160 µT",,,,,,,"11:17:58.910 -> Bx = -25.5000 µT, By = 277.2000 µT, Bz = 57.1120 µT",,,,,,,"11:18:41.481 -> Bx = -25.8000 µT, By = 400.2000 µT, Bz = 48.8840 µT",,,,,,,"11:19:26.932 -> Bx = -29.4000 µT, By = 599.7000 µT, Bz = 36.3000 µT",,,,,,,"11:20:27.315 -> Bx = -37.5000 µT, By = 920.1000 µT, Bz = 15.0040 µT",,,,,,,"11:21:05.746 -> Bx = -39.9000 µT, By = 1050.6000 µT, Bz = 6.7760 µT",,,,,,,"11:22:25.122 -> Bx = -38.4000 µT, By = 1105.8000 µT, Bz = 1.9360 µT",,,,,,"11:23:27.531 -> Bx = -41.1000 µT, By = 1137.9000 µT, Bz = 0.9680 µT",,,,,,"11:24:05.982 -> Bx = -44.4000 µT, By = 1209.0000 µT, Bz = -4.8400 µT",,,,,,,"11:24:47.343 -> Bx = -43.5000 µT, By = 1273.8000 µT, Bz = -7.2600 µT",,,,,,,"11:25:27.838 -> Bx = -46.2000 µT, By = 1414.8000 µT, Bz = -17.9080 µT",,,,,,,"11:27:18.229 -> Bx = -44.4000 µT, By = 1590.3000 µT, Bz = -30.0080 µT",,,,,,"11:26:07.527 -> Bx = -50.7000 µT, By = 1771.5001 µT, Bz = -40.1720 µT",,,,,,,"11:27:58.771 -> Bx = -40.2000 µT, By = 2210.4001 µT, Bz = -69.2120 µT",,,,,,,"11:28:38.879 -> Bx = -18.6000 µT, By = 2703.9001 µT, Bz = -95.3480 µT",,,,,,,"11:29:13.203 -> Bx = 21.0000 µT, By = 3211.2001 µT, Bz = -115.6760 µT",,,,,,,"11:29:54.547 -> Bx = 84.3000 µT, By = 3667.8000 µT, Bz = -124.3880 µT",,,,,,,"11:30:49.108 -> Bx = 164.4000 µT, By = 3970.5002 µT, Bz = -109.8680 µT",,,,,,,"11:31:19.713 -> Bx = 242.4000 µT, By = 4047.9001 µT, Bz = -81.7960 µT",,,,,,,"11:31:54.444 -> Bx = 305.1000 µT, By = 3897.0002 µT, Bz = -41.1400 µT",,,,,,,"11:32:35.788 -> Bx = 324.9000 µT, By = 3741.6000 µT, Bz = -19.8440 µT",,,,,,,"11:33:27.478 -> Bx = 328.8000 µT, By = 3524.7001 µT, Bz = 0.4840 µT",,,,,,,"11:34:05.112 -> Bx = 318.3000 µT, By = 3027.9001 µT, Bz = 32.4280 µT"
,"11:11:13.300 -> Bx = -16.2000 µT, By = 756.3001 µT, Bz = 25.6520 µT",,,,,,,"11:17:26.247 -> Bx = -25.2000 µT, By = 193.5000 µT, Bz = 60.0160 µT",,,,,,,"11:17:59.295 -> Bx = -25.2000 µT, By = 276.6000 µT, Bz = 56.1440 µT",,,,,,,"11:18:41.895 -> Bx = -25.5000 µT, By = 400.8000 µT, Bz = 48.8840 µT",,,,,,,"11:19:27.346 -> Bx = -29.1000 µT, By = 599.7000 µT, Bz = 36.3000 µT",,,,,,,"11:20:27.712 -> Bx = -38.7000 µT, By = 920.1000 µT, Bz = 15.0040 µT",,,,,,,"11:21:06.148 -> Bx = -39.6000 µT, By = 1050.9000 µT, Bz = 7.2600 µT",,,,,,,"11:22:25.532 -> Bx = -39.0000 µT, By = 1105.5000 µT, Bz = 1.9360 µT",,,,,,"11:23:27.961 -> Bx = -41.7000 µT, By = 1138.2000 µT, Bz = 0.4840 µT",,,,,,"11:24:06.399 -> Bx = -42.3000 µT, By = 1208.7000 µT, Bz = -3.8720 µT",,,,,,,"11:24:47.744 -> Bx = -43.2000 µT, By = 1273.5000 µT, Bz = -7.7440 µT",,,,,,,"11:25:28.281 -> Bx = -46.8000 µT, By = 1414.8000 µT, Bz = -17.9080 µT",,,,,,,"11:27:18.645 -> Bx = -44.1000 µT, By = 1590.3000 µT, Bz = -29.5240 µT",,,,,,"11:26:07.965 -> Bx = -51.9000 µT, By = 1771.5001 µT, Bz = -40.6560 µT",,,,,,,"11:27:59.192 -> Bx = -40.5000 µT, By = 2210.1000 µT, Bz = -68.7280 µT",,,,,,,"11:28:39.284 -> Bx = -19.2000 µT, By = 2703.3000 µT, Bz = -95.3480 µT",,,,,,,"11:29:13.598 -> Bx = 21.6000 µT, By = 3210.9001 µT, Bz = -116.1600 µT",,,,,,,"11:29:54.965 -> Bx = 83.4000 µT, By = 3667.8000 µT, Bz = -124.3880 µT",,,,,,,"11:30:49.532 -> Bx = 164.1000 µT, By = 3969.3000 µT, Bz = -109.8680 µT",,,,,,,"11:31:20.131 -> Bx = 242.4000 µT, By = 4048.5002 µT, Bz = -80.8280 µT",,,,,,,"11:31:54.864 -> Bx = 305.1000 µT, By = 3898.5002 µT, Bz = -41.6240 µT",,,,,,,"11:32:36.215 -> Bx = 324.9000 µT, By = 3741.9001 µT, Bz = -20.3280 µT",,,,,,,"11:33:27.886 -> Bx = 329.1000 µT, By = 3525.3000 µT, Bz = 0.4840 µT",,,,,,,"11:34:05.529 -> Bx = 318.6000 µT, By = 3027.9001 µT, Bz = 32.4280 µT"
,"11:11:13.699 -> Bx = -16.2000 µT, By = 755.7000 µT, Bz = 25.1680 µT",,,,,,,"11:17:26.645 -> Bx = -24.9000 µT, By = 193.2000 µT, Bz = 60.5000 µT",,,,,,,"11:17:59.731 -> Bx = -25.5000 µT, By = 277.5000 µT, Bz = 55.6600 µT",,,,,,,"11:18:42.312 -> Bx = -25.8000 µT, By = 400.2000 µT, Bz = 49.8520 µT",,,,,,,"11:19:27.763 -> Bx = -28.5000 µT, By = 599.7000 µT, Bz = 36.7840 µT",,,,,,,"11:20:28.147 -> Bx = -38.1000 µT, By = 920.4000 µT, Bz = 14.0360 µT",,,,,,,"11:21:06.583 -> Bx = -39.3000 µT, By = 1051.2000 µT, Bz = 6.7760 µT",,,,,,,"11:22:25.963 -> Bx = -38.7000 µT, By = 1105.5000 µT, Bz = 2.4200 µT",,,,,,"11:23:28.381 -> Bx = -41.1000 µT, By = 1137.9000 µT, Bz = 0.9680 µT",,,,,,"11:24:06.805 -> Bx = -44.1000 µT, By = 1209.0000 µT, Bz = -4.8400 µT",,,,,,,"11:24:48.146 -> Bx = -43.5000 µT, By = 1273.8000 µT, Bz = -8.2280 µT",,,,,,,"11:25:28.673 -> Bx = -47.1000 µT, By = 1414.5000 µT, Bz = -17.9080 µT",,,,,,,"11:27:19.074 -> Bx = -45.0000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:08.362 -> Bx = -50.7000 µT, By = 1771.5001 µT, Bz = -39.6880 µT",,,,,,,"11:27:59.575 -> Bx = -40.5000 µT, By = 2210.4001 µT, Bz = -68.7280 µT",,,,,,,"11:28:39.700 -> Bx = -17.1000 µT, By = 2703.9001 µT, Bz = -94.3800 µT",,,,,,,"11:29:14.016 -> Bx = 21.6000 µT, By = 3211.2001 µT, Bz = -115.6760 µT",,,,,,,"11:29:55.365 -> Bx = 84.6000 µT, By = 3666.6000 µT, Bz = -124.8720 µT",,,,,,,"11:30:49.950 -> Bx = 164.7000 µT, By = 3970.2001 µT, Bz = -108.9000 µT",,,,,,,"11:31:20.563 -> Bx = 242.1000 µT, By = 4048.5002 µT, Bz = -81.3120 µT",,,,,,,"11:31:55.299 -> Bx = 305.1000 µT, By = 3898.5002 µT, Bz = -41.1400 µT",,,,,,,"11:32:36.616 -> Bx = 325.2000 µT, By = 3741.9001 µT, Bz = -20.8120 µT",,,,,,,"11:33:28.307 -> Bx = 329.4000 µT, By = 3524.4001 µT, Bz = 0.0000 µT",,,,,,,"11:34:05.948 -> Bx = 318.9000 µT, By = 3028.8000 µT, Bz = 31.9440 µT"
,"11:11:14.141 -> Bx = -15.9000 µT, By = 756.6000 µT, Bz = 25.1680 µT",,,,,,,"11:17:27.063 -> Bx = -25.2000 µT, By = 193.5000 µT, Bz = 59.5320 µT",,,,,,,"11:18:00.148 -> Bx = -25.2000 µT, By = 276.9000 µT, Bz = 56.1440 µT",,,,,,,"11:18:42.698 -> Bx = -25.8000 µT, By = 400.5000 µT, Bz = 48.4000 µT",,,,,,,"11:19:28.182 -> Bx = -29.4000 µT, By = 599.4000 µT, Bz = 36.3000 µT",,,,,,,"11:20:28.544 -> Bx = -38.4000 µT, By = 920.4000 µT, Bz = 14.5200 µT",,,,,,,"11:21:06.996 -> Bx = -39.6000 µT, By = 1050.9000 µT, Bz = 6.7760 µT",,,,,,,"11:22:26.371 -> Bx = -38.4000 µT, By = 1105.8000 µT, Bz = 2.4200 µT",,,,,,"11:23:28.789 -> Bx = -40.5000 µT, By = 1137.3000 µT, Bz = 0.9680 µT",,,,,,"11:24:07.231 -> Bx = -43.8000 µT, By = 1209.0000 µT, Bz = -4.8400 µT",,,,,,,"11:24:48.564 -> Bx = -43.2000 µT, By = 1273.5000 µT, Bz = -7.7440 µT",,,,,,,"11:25:29.080 -> Bx = -46.8000 µT, By = 1414.2000 µT, Bz = -17.9080 µT",,,,,,,"11:27:19.473 -> Bx = -44.7000 µT, By = 1589.4000 µT, Bz = -29.5240 µT",,,,,,"11:26:08.795 -> Bx = -51.3000 µT, By = 1770.9000 µT, Bz = -39.6880 µT",,,,,,,"11:27:59.995 -> Bx = -39.3000 µT, By = 2210.4001 µT, Bz = -68.2440 µT",,,,,,,"11:28:40.114 -> Bx = -17.7000 µT, By = 2703.3000 µT, Bz = -94.3800 µT",,,,,,,"11:29:14.421 -> Bx = 21.6000 µT, By = 3210.6000 µT, Bz = -116.1600 µT",,,,,,,"11:29:55.766 -> Bx = 84.0000 µT, By = 3667.2001 µT, Bz = -123.9040 µT",,,,,,,"11:30:50.352 -> Bx = 163.5000 µT, By = 3969.6000 µT, Bz = -109.3840 µT",,,,,,,"11:31:20.975 -> Bx = 242.4000 µT, By = 4047.9001 µT, Bz = -81.7960 µT",,,,,,,"11:31:55.686 -> Bx = 304.5000 µT, By = 3897.6000 µT, Bz = -41.1400 µT",,,,,,,"11:32:37.053 -> Bx = 324.6000 µT, By = 3742.2001 µT, Bz = -20.8120 µT",,,,,,,"11:33:28.741 -> Bx = 329.4000 µT, By = 3524.1000 µT, Bz = 0.4840 µT",,,,,,,"11:34:06.365 -> Bx = 318.9000 µT, By = 3027.9001 µT, Bz = 31.9440 µT"
,"11:11:14.560 -> Bx = -15.9000 µT, By = 756.3001 µT, Bz = 25.6520 µT",,,,,,,"11:17:27.479 -> Bx = -24.9000 µT, By = 193.8000 µT, Bz = 60.0160 µT",,,,,,,"11:18:00.545 -> Bx = -25.5000 µT, By = 276.9000 µT, Bz = 56.6280 µT",,,,,,,"11:18:43.128 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.4000 µT",,,,,,,"11:19:28.596 -> Bx = -28.2000 µT, By = 599.7000 µT, Bz = 37.2680 µT",,,,,,,"11:20:28.962 -> Bx = -38.1000 µT, By = 919.5001 µT, Bz = 14.0360 µT",,,,,,,"11:21:07.409 -> Bx = -39.0000 µT, By = 1050.9000 µT, Bz = 6.2920 µT",,,,,,,"11:22:26.784 -> Bx = -38.7000 µT, By = 1105.2000 µT, Bz = 1.9360 µT",,,,,,"11:23:29.191 -> Bx = -41.1000 µT, By = 1137.9000 µT, Bz = 1.4520 µT",,,,,,"11:24:07.633 -> Bx = -44.1000 µT, By = 1209.3000 µT, Bz = -4.8400 µT",,,,,,,"11:24:48.982 -> Bx = -42.6000 µT, By = 1273.8000 µT, Bz = -8.2280 µT",,,,,,,"11:25:29.514 -> Bx = -47.1000 µT, By = 1415.1000 µT, Bz = -18.3920 µT",,,,,,,"11:27:19.883 -> Bx = -44.4000 µT, By = 1589.7000 µT, Bz = -30.0080 µT",,,,,,"11:26:09.181 -> Bx = -49.8000 µT, By = 1771.2000 µT, Bz = -40.1720 µT",,,,,,,"11:28:00.426 -> Bx = -39.3000 µT, By = 2209.8000 µT, Bz = -69.2120 µT",,,,,,,"11:28:40.532 -> Bx = -18.9000 µT, By = 2703.6000 µT, Bz = -95.3480 µT",,,,,,,"11:29:14.830 -> Bx = 21.3000 µT, By = 3210.3000 µT, Bz = -116.6440 µT",,,,,,,"11:29:56.198 -> Bx = 85.5000 µT, By = 3668.1000 µT, Bz = -124.3880 µT",,,,,,,"11:30:50.777 -> Bx = 163.5000 µT, By = 3969.0002 µT, Bz = -109.3840 µT",,,,,,,"11:31:21.393 -> Bx = 243.0000 µT, By = 4047.6000 µT, Bz = -81.3120 µT",,,,,,,"11:31:56.097 -> Bx = 305.1000 µT, By = 3897.0002 µT, Bz = -41.1400 µT",,,,,,,"11:32:37.443 -> Bx = 325.2000 µT, By = 3741.6000 µT, Bz = -20.8120 µT",,,,,,,"11:33:29.156 -> Bx = 329.4000 µT, By = 3524.4001 µT, Bz = 0.4840 µT",,,,,,,"11:34:06.779 -> Bx = 318.3000 µT, By = 3027.9001 µT, Bz = 31.9440 µT"
,"11:11:14.942 -> Bx = -15.3000 µT, By = 756.3001 µT, Bz = 25.6520 µT",,,,,,,"11:17:27.880 -> Bx = -25.2000 µT, By = 193.8000 µT, Bz = 60.5000 µT",,,,,,,"11:18:00.963 -> Bx = -25.2000 µT, By = 276.9000 µT, Bz = 56.6280 µT",,,,,,,"11:18:43.550 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.4000 µT",,,,,,,"11:19:29.001 -> Bx = -29.4000 µT, By = 599.1000 µT, Bz = 36.3000 µT",,,,,,,"11:20:29.363 -> Bx = -37.5000 µT, By = 920.1000 µT, Bz = 14.0360 µT",,,,,,,"11:21:07.812 -> Bx = -39.6000 µT, By = 1050.6000 µT, Bz = 5.8080 µT",,,,,,,"11:22:27.191 -> Bx = -39.0000 µT, By = 1105.2000 µT, Bz = 1.9360 µT",,,,,,"11:23:29.622 -> Bx = -41.4000 µT, By = 1137.9000 µT, Bz = 1.4520 µT",,,,,,"11:24:08.045 -> Bx = -44.4000 µT, By = 1209.0000 µT, Bz = -4.3560 µT",,,,,,,"11:24:49.400 -> Bx = -45.3000 µT, By = 1273.8000 µT, Bz = -8.7120 µT",,,,,,,"11:25:29.928 -> Bx = -46.2000 µT, By = 1413.9000 µT, Bz = -18.3920 µT",,,,,,,"11:27:20.317 -> Bx = -44.4000 µT, By = 1589.7000 µT, Bz = -30.0080 µT",,,,,,"11:26:09.592 -> Bx = -50.4000 µT, By = 1771.2000 µT, Bz = -40.1720 µT",,,,,,,"11:28:00.815 -> Bx = -39.6000 µT, By = 2210.4001 µT, Bz = -68.7280 µT",,,,,,,"11:28:40.933 -> Bx = -18.6000 µT, By = 2703.9001 µT, Bz = -94.3800 µT",,,,,,,"11:29:15.251 -> Bx = 21.6000 µT, By = 3210.6000 µT, Bz = -116.1600 µT",,,,,,,"11:29:56.599 -> Bx = 83.4000 µT, By = 3666.3000 µT, Bz = -124.3880 µT",,,,,,,"11:30:51.181 -> Bx = 164.1000 µT, By = 3969.6000 µT, Bz = -109.8680 µT",,,,,,,"11:31:21.774 -> Bx = 242.4000 µT, By = 4047.6000 µT, Bz = -82.2800 µT",,,,,,,"11:31:56.532 -> Bx = 305.1000 µT, By = 3897.6000 µT, Bz = -41.1400 µT",,,,,,,"11:32:37.876 -> Bx = 325.2000 µT, By = 3741.6000 µT, Bz = -20.3280 µT",,,,,,,"11:33:29.563 -> Bx = 328.8000 µT, By = 3524.4001 µT, Bz = 0.0000 µT",,,,,,,"11:34:07.181 -> Bx = 318.6000 µT, By = 3027.6000 µT, Bz = 32.4280 µT"
,"11:11:15.364 -> Bx = -15.9000 µT, By = 756.3001 µT, Bz = 25.1680 µT",,,,,,,"11:17:28.287 -> Bx = -25.2000 µT, By = 194.1000 µT, Bz = 60.5000 µT",,,,,,,"11:18:01.365 -> Bx = -26.1000 µT, By = 277.5000 µT, Bz = 56.1440 µT",,,,,,,"11:18:43.944 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.8840 µT",,,,,,,"11:19:29.428 -> Bx = -28.8000 µT, By = 599.7000 µT, Bz = 35.8160 µT",,,,,,,"11:20:29.779 -> Bx = -37.8000 µT, By = 920.4000 µT, Bz = 14.0360 µT",,,,,,,"11:21:08.249 -> Bx = -39.3000 µT, By = 1050.9000 µT, Bz = 7.2600 µT",,,,,,,"11:22:27.607 -> Bx = -39.6000 µT, By = 1104.9000 µT, Bz = 1.9360 µT",,,,,,"11:23:30.028 -> Bx = -41.4000 µT, By = 1137.6000 µT, Bz = 1.4520 µT",,,,,,"11:24:08.459 -> Bx = -43.8000 µT, By = 1209.3000 µT, Bz = -4.3560 µT",,,,,,,"11:24:49.811 -> Bx = -43.8000 µT, By = 1273.2000 µT, Bz = -8.7120 µT",,,,,,,"11:25:30.346 -> Bx = -46.8000 µT, By = 1414.5000 µT, Bz = -18.3920 µT",,,,,,,"11:27:20.733 -> Bx = -44.1000 µT, By = 1590.0001 µT, Bz = -29.5240 µT",,,,,,"11:26:10.005 -> Bx = -49.5000 µT, By = 1772.1000 µT, Bz = -39.6880 µT",,,,,,,"11:28:01.245 -> Bx = -39.3000 µT, By = 2210.4001 µT, Bz = -68.7280 µT",,,,,,,"11:28:41.332 -> Bx = -18.0000 µT, By = 2703.9001 µT, Bz = -94.3800 µT",,,,,,,"11:29:15.681 -> Bx = 21.6000 µT, By = 3210.9001 µT, Bz = -116.6440 µT",,,,,,,"11:29:57.029 -> Bx = 84.0000 µT, By = 3667.2001 µT, Bz = -124.3880 µT",,,,,,,"11:30:51.601 -> Bx = 163.8000 µT, By = 3969.6000 µT, Bz = -109.3840 µT",,,,,,,"11:31:22.187 -> Bx = 242.7000 µT, By = 4047.3000 µT, Bz = -82.2800 µT",,,,,,,"11:31:56.943 -> Bx = 305.1000 µT, By = 3896.1000 µT, Bz = -40.6560 µT",,,,,,,"11:32:38.277 -> Bx = 324.9000 µT, By = 3741.9001 µT, Bz = -20.3280 µT",,,,,,,"11:33:29.955 -> Bx = 329.1000 µT, By = 3524.1000 µT, Bz = 0.4840 µT",,,,,,,"11:34:07.578 -> Bx = 318.6000 µT, By = 3027.9001 µT, Bz = 32.4280 µT"
