A=1.5 A,x=15cm,,,,,,,x=8cm,,,,,,,x=10cm,,,,,,,x=12cm,,,,,,,x=14cm,,,,,,,x=16cm,,,,,,,x=16.5cm,,,,,,,x=16.75cm,,,,,,x=17cm,,,,,,x=17.25cm,,,,,,,x=17.5cm,,,,,,,x=18cm,,,,,,,x=18.5cm,,,,,,x=19cm,,,,,,,x=20cm,,,,,,,x=21cm,,,,,,,x=22cm,,,,,,,x=23cm,,,,,,,x=24cm,,,,,,,x=25cm,,,,,,,x=26cm,,,,,,,x=26.5cm,,,,,,,x=27cm,,,,,,,x=28cm
,"11:11:15.780 -> Bx = -15.9000 µT, By = 756.0000 µT, Bz = 25.6520 µT",,,,,,,"11:17:28.716 -> Bx = -25.2000 µT, By = 193.8000 µT, Bz = 59.5320 µT",,,,,,,"11:18:01.768 -> Bx = -25.2000 µT, By = 277.2000 µT, Bz = 56.6280 µT",,,,,,,"11:18:44.354 -> Bx = -25.2000 µT, By = 400.5000 µT, Bz = 48.8840 µT",,,,,,,"11:19:29.829 -> Bx = -29.1000 µT, By = 600.0000 µT, Bz = 36.3000 µT",,,,,,,"11:20:30.182 -> Bx = -37.8000 µT, By = 920.1000 µT, Bz = 14.5200 µT",,,,,,,"11:21:08.662 -> Bx = -40.2000 µT, By = 1050.0000 µT, Bz = 7.2600 µT",,,,,,,"11:22:28.009 -> Bx = -38.7000 µT, By = 1105.8000 µT, Bz = 2.9040 µT",,,,,,"11:23:30.462 -> Bx = -42.3000 µT, By = 1138.2000 µT, Bz = 1.4520 µT",,,,,,"11:24:08.877 -> Bx = -43.5000 µT, By = 1208.7000 µT, Bz = -4.8400 µT",,,,,,,"11:24:50.214 -> Bx = -44.1000 µT, By = 1274.1000 µT, Bz = -8.2280 µT",,,,,,,"11:25:30.730 -> Bx = -47.1000 µT, By = 1414.5000 µT, Bz = -17.9080 µT",,,,,,,"11:27:21.132 -> Bx = -44.4000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:10.448 -> Bx = -50.4000 µT, By = 1770.9000 µT, Bz = -40.1720 µT",,,,,,,"11:28:01.638 -> Bx = -39.3000 µT, By = 2209.5000 µT, Bz = -68.7280 µT",,,,,,,"11:28:41.747 -> Bx = -18.3000 µT, By = 2704.2001 µT, Bz = -94.3800 µT",,,,,,,"11:29:16.067 -> Bx = 21.0000 µT, By = 3211.2001 µT, Bz = -116.1600 µT",,,,,,,"11:29:57.417 -> Bx = 85.5000 µT, By = 3667.5002 µT, Bz = -124.3880 µT",,,,,,,"11:30:51.998 -> Bx = 164.1000 µT, By = 3969.0002 µT, Bz = -109.8680 µT",,,,,,,"11:31:22.601 -> Bx = 242.7000 µT, By = 4047.3000 µT, Bz = -81.7960 µT",,,,,,,"11:31:57.367 -> Bx = 304.2000 µT, By = 3897.0002 µT, Bz = -40.6560 µT",,,,,,,"11:32:38.695 -> Bx = 324.3000 µT, By = 3741.9001 µT, Bz = -20.3280 µT",,,,,,,"11:33:30.397 -> Bx = 329.1000 µT, By = 3525.0002 µT, Bz = 0.4840 µT",,,,,,,"11:34:07.992 -> Bx = 318.6000 µT, By = 3027.9001 µT, Bz = 32.9120 µT"
,"11:11:16.199 -> Bx = -15.6000 µT, By = 756.6000 µT, Bz = 25.1680 µT",,,,,,,"11:17:29.147 -> Bx = -25.2000 µT, By = 193.2000 µT, Bz = 59.5320 µT",,,,,,,"11:18:02.216 -> Bx = -25.5000 µT, By = 277.5000 µT, Bz = 56.6280 µT",,,,,,,"11:18:44.795 -> Bx = -25.8000 µT, By = 400.5000 µT, Bz = 49.3680 µT",,,,,,,"11:19:30.264 -> Bx = -28.8000 µT, By = 600.0000 µT, Bz = 37.2680 µT",,,,,,,"11:20:30.596 -> Bx = -37.8000 µT, By = 920.1000 µT, Bz = 14.0360 µT",,,,,,,"11:21:09.048 -> Bx = -39.3000 µT, By = 1050.6000 µT, Bz = 7.7440 µT",,,,,,,"11:22:28.446 -> Bx = -39.0000 µT, By = 1105.2000 µT, Bz = 2.4200 µT",,,,,,"11:23:30.847 -> Bx = -41.7000 µT, By = 1137.3000 µT, Bz = 1.4520 µT",,,,,,"11:24:09.294 -> Bx = -43.8000 µT, By = 1208.7000 µT, Bz = -4.8400 µT",,,,,,,"11:24:50.630 -> Bx = -44.1000 µT, By = 1273.5000 µT, Bz = -7.7440 µT",,,,,,,"11:25:31.165 -> Bx = -46.8000 µT, By = 1414.2000 µT, Bz = -17.9080 µT",,,,,,,"11:27:21.565 -> Bx = -44.4000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:10.844 -> Bx = -51.0000 µT, By = 1771.2000 µT, Bz = -40.1720 µT",,,,,,,"11:28:02.076 -> Bx = -40.2000 µT, By = 2209.5000 µT, Bz = -68.7280 µT",,,,,,,"11:28:42.165 -> Bx = -18.6000 µT, By = 2704.5000 µT, Bz = -95.3480 µT",,,,,,,"11:29:16.483 -> Bx = 21.6000 µT, By = 3210.6000 µT, Bz = -115.6760 µT",,,,,,,"11:29:57.832 -> Bx = 84.3000 µT, By = 3666.6000 µT, Bz = -123.9040 µT",,,,,,,"11:30:52.415 -> Bx = 164.1000 µT, By = 3970.8000 µT, Bz = -108.9000 µT",,,,,,,"11:31:23.018 -> Bx = 242.7000 µT, By = 4048.5002 µT, Bz = -81.3120 µT",,,,,,,"11:31:57.775 -> Bx = 305.1000 µT, By = 3897.3000 µT, Bz = -41.6240 µT",,,,,,,"11:32:39.130 -> Bx = 325.2000 µT, By = 3741.0002 µT, Bz = -20.3280 µT",,,,,,,"11:33:30.784 -> Bx = 328.5000 µT, By = 3523.8000 µT, Bz = 0.9680 µT",,,,,,,"11:34:08.430 -> Bx = 319.2000 µT, By = 3028.5000 µT, Bz = 31.9440 µT"
,"11:11:16.596 -> Bx = -15.9000 µT, By = 755.7000 µT, Bz = 25.1680 µT",,,,,,,"11:17:29.529 -> Bx = -25.5000 µT, By = 193.8000 µT, Bz = 60.5000 µT",,,,,,,"11:18:02.628 -> Bx = -25.5000 µT, By = 276.9000 µT, Bz = 56.6280 µT",,,,,,,"11:18:45.196 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.4000 µT",,,,,,,"11:19:30.664 -> Bx = -28.8000 µT, By = 599.7000 µT, Bz = 36.3000 µT",,,,,,,"11:20:31.027 -> Bx = -37.8000 µT, By = 919.8001 µT, Bz = 13.5520 µT",,,,,,,"11:21:09.473 -> Bx = -40.2000 µT, By = 1050.3000 µT, Bz = 7.7440 µT",,,,,,,"11:22:28.830 -> Bx = -39.0000 µT, By = 1105.5000 µT, Bz = 2.4200 µT",,,,,,"11:23:31.269 -> Bx = -41.7000 µT, By = 1137.6000 µT, Bz = 0.9680 µT",,,,,,"11:24:09.703 -> Bx = -43.5000 µT, By = 1208.4000 µT, Bz = -4.3560 µT",,,,,,,"11:24:51.046 -> Bx = -43.5000 µT, By = 1274.1000 µT, Bz = -8.2280 µT",,,,,,,"11:25:31.582 -> Bx = -47.7000 µT, By = 1414.5000 µT, Bz = -17.9080 µT",,,,,,,"11:27:21.963 -> Bx = -45.0000 µT, By = 1589.7000 µT, Bz = -30.0080 µT",,,,,,"11:26:11.246 -> Bx = -49.8000 µT, By = 1770.9000 µT, Bz = -40.1720 µT",,,,,,,"11:28:02.466 -> Bx = -40.2000 µT, By = 2210.1000 µT, Bz = -68.2440 µT",,,,,,,"11:28:42.584 -> Bx = -18.3000 µT, By = 2703.9001 µT, Bz = -94.8640 µT",,,,,,,"11:29:16.922 -> Bx = 22.2000 µT, By = 3210.6000 µT, Bz = -116.1600 µT",,,,,,,"11:29:58.249 -> Bx = 83.7000 µT, By = 3665.7001 µT, Bz = -123.9040 µT",,,,,,,"11:30:52.827 -> Bx = 164.7000 µT, By = 3969.9001 µT, Bz = -109.8680 µT",,,,,,,"11:31:23.432 -> Bx = 242.7000 µT, By = 4046.7001 µT, Bz = -81.7960 µT",,,,,,,"11:31:58.186 -> Bx = 305.4000 µT, By = 3897.3000 µT, Bz = -40.6560 µT",,,,,,,"11:32:39.515 -> Bx = 324.3000 µT, By = 3741.9001 µT, Bz = -19.8440 µT",,,,,,,"11:33:31.211 -> Bx = 328.8000 µT, By = 3524.1000 µT, Bz = 0.0000 µT",,,,,,,"11:34:08.821 -> Bx = 320.1000 µT, By = 3028.5000 µT, Bz = 31.9440 µT"
,"11:11:17.014 -> Bx = -16.2000 µT, By = 756.6000 µT, Bz = 25.1680 µT",,,,,,,"11:17:29.956 -> Bx = -25.2000 µT, By = 193.8000 µT, Bz = 60.0160 µT",,,,,,,"11:18:03.031 -> Bx = -26.1000 µT, By = 277.2000 µT, Bz = 56.6280 µT",,,,,,,"11:18:45.612 -> Bx = -25.5000 µT, By = 400.2000 µT, Bz = 48.8840 µT",,,,,,,"11:19:31.079 -> Bx = -29.7000 µT, By = 599.1000 µT, Bz = 36.7840 µT",,,,,,,"11:20:31.445 -> Bx = -37.8000 µT, By = 919.8001 µT, Bz = 14.0360 µT",,,,,,,"11:21:09.871 -> Bx = -40.5000 µT, By = 1050.9000 µT, Bz = 7.2600 µT",,,,,,,"11:22:29.255 -> Bx = -39.3000 µT, By = 1105.5000 µT, Bz = 2.4200 µT",,,,,,"11:23:31.672 -> Bx = -41.4000 µT, By = 1138.2000 µT, Bz = 1.4520 µT",,,,,,"11:24:10.114 -> Bx = -44.7000 µT, By = 1208.4000 µT, Bz = -3.8720 µT",,,,,,,"11:24:51.452 -> Bx = -42.9000 µT, By = 1273.8000 µT, Bz = -8.2280 µT",,,,,,,"11:25:31.978 -> Bx = -46.5000 µT, By = 1414.5000 µT, Bz = -17.9080 µT",,,,,,,"11:27:22.381 -> Bx = -44.4000 µT, By = 1589.7000 µT, Bz = -30.4920 µT",,,,,,"11:26:11.679 -> Bx = -51.3000 µT, By = 1770.6000 µT, Bz = -40.1720 µT",,,,,,,"11:28:02.879 -> Bx = -39.9000 µT, By = 2210.4001 µT, Bz = -68.2440 µT",,,,,,,"11:28:43.001 -> Bx = -18.3000 µT, By = 2703.6000 µT, Bz = -94.8640 µT",,,,,,,"11:29:17.304 -> Bx = 21.6000 µT, By = 3210.9001 µT, Bz = -115.6760 µT",,,,,,,"11:29:58.656 -> Bx = 84.0000 µT, By = 3666.6000 µT, Bz = -123.9040 µT",,,,,,,"11:30:53.243 -> Bx = 164.1000 µT, By = 3969.3000 µT, Bz = -109.3840 µT",,,,,,,"11:31:23.858 -> Bx = 242.7000 µT, By = 4047.0002 µT, Bz = -82.2800 µT",,,,,,,"11:31:58.584 -> Bx = 306.0000 µT, By = 3897.6000 µT, Bz = -42.1080 µT",,,,,,,"11:32:39.927 -> Bx = 324.6000 µT, By = 3741.9001 µT, Bz = -19.8440 µT",,,,,,,"11:33:31.642 -> Bx = 328.5000 µT, By = 3523.8000 µT, Bz = 0.0000 µT",,,,,,,"11:34:09.266 -> Bx = 319.2000 µT, By = 3027.9001 µT, Bz = 32.4280 µT"
,"11:11:17.420 -> Bx = -15.9000 µT, By = 756.3001 µT, Bz = 25.1680 µT",,,,,,,"11:17:30.372 -> Bx = -25.5000 µT, By = 193.5000 µT, Bz = 60.5000 µT",,,,,,,"11:18:03.423 -> Bx = -25.5000 µT, By = 276.9000 µT, Bz = 56.1440 µT",,,,,,,"11:18:46.008 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.8840 µT",,,,,,,"11:19:31.500 -> Bx = -29.1000 µT, By = 599.4000 µT, Bz = 36.7840 µT",,,,,,,"11:20:31.845 -> Bx = -37.8000 µT, By = 919.5001 µT, Bz = 14.0360 µT",,,,,,,"11:21:10.297 -> Bx = -40.2000 µT, By = 1050.6000 µT, Bz = 6.7760 µT",,,,,,,"11:22:29.657 -> Bx = -39.3000 µT, By = 1104.9000 µT, Bz = 1.9360 µT",,,,,,"11:23:32.105 -> Bx = -42.0000 µT, By = 1137.6000 µT, Bz = 0.9680 µT",,,,,,"11:24:10.552 -> Bx = -44.4000 µT, By = 1208.7000 µT, Bz = -4.3560 µT",,,,,,,"11:24:51.878 -> Bx = -43.8000 µT, By = 1273.8000 µT, Bz = -8.7120 µT",,,,,,,"11:25:32.414 -> Bx = -47.4000 µT, By = 1414.2000 µT, Bz = -18.3920 µT",,,,,,,"11:27:22.798 -> Bx = -44.1000 µT, By = 1589.4000 µT, Bz = -30.0080 µT",,,,,,"11:26:12.073 -> Bx = -51.0000 µT, By = 1770.3000 µT, Bz = -41.1400 µT",,,,,,,"11:28:03.293 -> Bx = -40.2000 µT, By = 2209.2001 µT, Bz = -68.7280 µT",,,,,,,"11:28:43.414 -> Bx = -18.6000 µT, By = 2703.3000 µT, Bz = -94.8640 µT",,,,,,,"11:29:17.737 -> Bx = 21.6000 µT, By = 3210.3000 µT, Bz = -116.1600 µT",,,,,,,"11:29:59.084 -> Bx = 84.3000 µT, By = 3666.6000 µT, Bz = -123.9040 µT",,,,,,,"11:30:53.651 -> Bx = 164.1000 µT, By = 3970.2001 µT, Bz = -110.3520 µT",,,,,,,"11:31:24.279 -> Bx = 242.1000 µT, By = 4047.3000 µT, Bz = -81.7960 µT",,,,,,,"11:31:59.004 -> Bx = 305.4000 µT, By = 3897.0002 µT, Bz = -42.1080 µT",,,,,,,"11:32:40.351 -> Bx = 324.9000 µT, By = 3741.3000 µT, Bz = -19.3600 µT",,,,,,,"11:33:32.031 -> Bx = 328.8000 µT, By = 3524.1000 µT, Bz = 0.0000 µT",,,,,,,"11:34:09.651 -> Bx = 318.6000 µT, By = 3028.2001 µT, Bz = 32.9120 µT"
,"11:11:17.845 -> Bx = -16.8000 µT, By = 756.6000 µT, Bz = 25.1680 µT",,,,,,,"11:17:30.770 -> Bx = -25.8000 µT, By = 193.5000 µT, Bz = 60.0160 µT",,,,,,,"11:18:03.857 -> Bx = -25.2000 µT, By = 276.9000 µT, Bz = 56.1440 µT",,,,,,,"11:18:46.429 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.8840 µT",,,,,,,"11:19:31.897 -> Bx = -29.1000 µT, By = 600.3001 µT, Bz = 35.8160 µT",,,,,,,"11:20:32.286 -> Bx = -37.8000 µT, By = 919.8001 µT, Bz = 14.0360 µT",,,,,,,"11:21:10.698 -> Bx = -39.9000 µT, By = 1050.6000 µT, Bz = 7.2600 µT",,,,,,,"11:22:30.070 -> Bx = -39.3000 µT, By = 1105.2000 µT, Bz = 1.9360 µT",,,,,,"11:23:32.522 -> Bx = -41.4000 µT, By = 1137.6000 µT, Bz = 1.4520 µT",,,,,,"11:24:10.958 -> Bx = -44.4000 µT, By = 1209.3000 µT, Bz = -4.3560 µT",,,,,,,"11:24:52.300 -> Bx = -43.5000 µT, By = 1274.1000 µT, Bz = -9.6800 µT",,,,,,,"11:25:32.811 -> Bx = -46.5000 µT, By = 1413.9000 µT, Bz = -17.9080 µT",,,,,,,"11:27:23.200 -> Bx = -44.7000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:12.487 -> Bx = -50.1000 µT, By = 1770.3000 µT, Bz = -41.1400 µT",,,,,,,"11:28:03.710 -> Bx = -40.5000 µT, By = 2209.5000 µT, Bz = -68.7280 µT",,,,,,,"11:28:43.833 -> Bx = -18.3000 µT, By = 2704.2001 µT, Bz = -94.3800 µT",,,,,,,"11:29:18.133 -> Bx = 21.9000 µT, By = 3210.3000 µT, Bz = -116.6440 µT",,,,,,,"11:29:59.514 -> Bx = 84.0000 µT, By = 3666.3000 µT, Bz = -124.3880 µT",,,,,,,"11:30:54.081 -> Bx = 164.4000 µT, By = 3968.7001 µT, Bz = -110.3520 µT",,,,,,,"11:31:24.669 -> Bx = 242.7000 µT, By = 4046.7001 µT, Bz = -80.8280 µT",,,,,,,"11:31:59.415 -> Bx = 305.1000 µT, By = 3897.0002 µT, Bz = -41.1400 µT",,,,,,,"11:32:40.767 -> Bx = 325.5000 µT, By = 3742.2001 µT, Bz = -20.3280 µT",,,,,,,"11:33:32.433 -> Bx = 329.4000 µT, By = 3524.1000 µT, Bz = -0.4840 µT",,,,,,,"11:34:10.082 -> Bx = 319.2000 µT, By = 3027.6000 µT, Bz = 31.9440 µT"
,"11:11:18.245 -> Bx = -16.2000 µT, By = 756.0000 µT, Bz = 25.1680 µT",,,,,,,"11:17:31.181 -> Bx = -25.5000 µT, By = 193.5000 µT, Bz = 60.5000 µT",,,,,,,"11:18:04.252 -> Bx = -25.5000 µT, By = 276.9000 µT, Bz = 56.6280 µT",,,,,,,"11:18:46.830 -> Bx = -25.8000 µT, By = 400.8000 µT, Bz = 48.8840 µT",,,,,,,"11:19:32.315 -> Bx = -29.1000 µT, By = 599.1000 µT, Bz = 35.8160 µT",,,,,,,"11:20:32.680 -> Bx = -38.1000 µT, By = 920.1000 µT, Bz = 14.5200 µT",,,,,,,"11:21:11.128 -> Bx = -40.5000 µT, By = 1050.9000 µT, Bz = 8.2280 µT",,,,,,,"11:22:30.509 -> Bx = -39.3000 µT, By = 1104.9000 µT, Bz = 1.4520 µT",,,,,,"11:23:32.913 -> Bx = -41.1000 µT, By = 1137.6000 µT, Bz = 1.4520 µT",,,,,,"11:24:11.371 -> Bx = -43.5000 µT, By = 1208.7000 µT, Bz = -4.3560 µT",,,,,,,"11:24:52.711 -> Bx = -42.6000 µT, By = 1273.5000 µT, Bz = -9.1960 µT",,,,,,,"11:25:33.223 -> Bx = -47.7000 µT, By = 1413.9000 µT, Bz = -18.3920 µT",,,,,,,"11:27:23.615 -> Bx = -44.1000 µT, By = 1589.7000 µT, Bz = -30.0080 µT",,,,,,"11:26:12.913 -> Bx = -49.5000 µT, By = 1770.6000 µT, Bz = -41.1400 µT",,,,,,,"11:28:04.120 -> Bx = -40.8000 µT, By = 2209.5000 µT, Bz = -69.2120 µT",,,,,,,"11:28:44.226 -> Bx = -18.6000 µT, By = 2703.9001 µT, Bz = -93.8960 µT",,,,,,,"11:29:18.545 -> Bx = 21.9000 µT, By = 3210.6000 µT, Bz = -116.1600 µT",,,,,,,"11:29:59.927 -> Bx = 83.4000 µT, By = 3666.6000 µT, Bz = -123.9040 µT",,,,,,,"11:30:54.482 -> Bx = 164.4000 µT, By = 3968.4001 µT, Bz = -109.3840 µT",,,,,,,"11:31:25.111 -> Bx = 242.7000 µT, By = 4047.3000 µT, Bz = -81.7960 µT",,,,,,,"11:31:59.816 -> Bx = 305.4000 µT, By = 3896.4001 µT, Bz = -39.6880 µT",,,,,,,"11:32:41.167 -> Bx = 324.0000 µT, By = 3741.6000 µT, Bz = -19.8440 µT",,,,,,,"11:33:32.879 -> Bx = 328.5000 µT, By = 3523.8000 µT, Bz = 0.9680 µT",,,,,,,"11:34:10.500 -> Bx = 318.6000 µT, By = 3027.9001 µT, Bz = 32.9120 µT"
,"11:11:18.684 -> Bx = -15.9000 µT, By = 756.0000 µT, Bz = 25.1680 µT",,,,,,,"11:17:31.613 -> Bx = -25.2000 µT, By = 193.5000 µT, Bz = 60.5000 µT",,,,,,,"11:18:04.676 -> Bx = -25.2000 µT, By = 277.2000 µT, Bz = 56.1440 µT",,,,,,,"11:18:47.275 -> Bx = -25.5000 µT, By = 400.5000 µT, Bz = 48.8840 µT",,,,,,,"11:19:32.747 -> Bx = -28.8000 µT, By = 599.4000 µT, Bz = 36.7840 µT",,,,,,,"11:20:33.110 -> Bx = -38.7000 µT, By = 919.8001 µT, Bz = 14.5200 µT",,,,,,,"11:21:11.546 -> Bx = -38.7000 µT, By = 1050.3000 µT, Bz = 7.2600 µT",,,,,,,"11:22:30.909 -> Bx = -38.4000 µT, By = 1104.6000 µT, Bz = 0.9680 µT",,,,,,"11:23:33.318 -> Bx = -41.4000 µT, By = 1137.3000 µT, Bz = 0.0000 µT",,,,,,"11:24:11.790 -> Bx = -44.1000 µT, By = 1209.0000 µT, Bz = -4.3560 µT",,,,,,,"11:24:53.114 -> Bx = -43.2000 µT, By = 1273.8000 µT, Bz = -8.7120 µT",,,,,,,"11:25:33.639 -> Bx = -47.1000 µT, By = 1414.2000 µT, Bz = -18.3920 µT",,,,,,,"11:27:24.030 -> Bx = -44.4000 µT, By = 1590.0001 µT, Bz = -30.0080 µT",,,,,,"11:26:13.313 -> Bx = -50.1000 µT, By = 1770.9000 µT, Bz = -41.1400 µT",,,,,,,"11:28:04.536 -> Bx = -39.9000 µT, By = 2209.8000 µT, Bz = -68.2440 µT",,,,,,,"11:28:44.641 -> Bx = -18.3000 µT, By = 2703.3000 µT, Bz = -94.8640 µT",,,,,,,"11:29:18.960 -> Bx = 21.3000 µT, By = 3210.9001 µT, Bz = -115.6760 µT",,,,,,,"11:30:00.330 -> Bx = 84.3000 µT, By = 3666.3000 µT, Bz = -123.4200 µT",,,,,,,"11:30:54.917 -> Bx = 164.4000 µT, By = 3969.0002 µT, Bz = -109.8680 µT",,,,,,,"11:31:25.529 -> Bx = 242.7000 µT, By = 4047.6000 µT, Bz = -81.3120 µT",,,,,,,"11:32:00.250 -> Bx = 305.1000 µT, By = 3897.0002 µT, Bz = -40.6560 µT",,,,,,,"11:32:41.599 -> Bx = 325.2000 µT, By = 3742.5002 µT, Bz = -19.8440 µT",,,,,,,"11:33:33.280 -> Bx = 328.8000 µT, By = 3523.5002 µT, Bz = 0.4840 µT",,,,,,,"11:34:10.897 -> Bx = 318.9000 µT, By = 3028.2001 µT, Bz = 32.9120 µT"
,"11:11:19.087 -> Bx = -15.9000 µT, By = 756.3001 µT, Bz = 25.1680 µT",,,,,,,"11:17:32.014 -> Bx = -25.2000 µT, By = 193.5000 µT, Bz = 60.5000 µT",,,,,,,"11:18:05.094 -> Bx = -25.5000 µT, By = 276.9000 µT, Bz = 56.1440 µT",,,,,,,"11:18:47.660 -> Bx = -25.2000 µT, By = 399.9000 µT, Bz = 48.8840 µT",,,,,,,"11:19:33.146 -> Bx = -29.1000 µT, By = 599.7000 µT, Bz = 36.7840 µT",,,,,,,"11:20:33.492 -> Bx = -38.1000 µT, By = 919.8001 µT, Bz = 14.5200 µT",,,,,,,"11:21:11.935 -> Bx = -39.6000 µT, By = 1050.9000 µT, Bz = 6.7760 µT",,,,,,,"11:22:31.323 -> Bx = -38.4000 µT, By = 1105.5000 µT, Bz = 0.9680 µT",,,,,,"11:23:33.761 -> Bx = -41.4000 µT, By = 1137.3000 µT, Bz = -0.4840 µT",,,,,,"11:24:12.211 -> Bx = -44.7000 µT, By = 1209.0000 µT, Bz = -4.3560 µT",,,,,,,"11:24:53.520 -> Bx = -43.2000 µT, By = 1273.8000 µT, Bz = -8.7120 µT",,,,,,,"11:25:34.048 -> Bx = -47.4000 µT, By = 1414.2000 µT, Bz = -17.9080 µT",,,,,,,"11:27:24.450 -> Bx = -44.7000 µT, By = 1589.4000 µT, Bz = -29.5240 µT",,,,,,"11:26:13.747 -> Bx = -48.9000 µT, By = 1770.9000 µT, Bz = -41.6240 µT",,,,,,,"11:28:04.947 -> Bx = -39.9000 µT, By = 2209.2001 µT, Bz = -68.2440 µT",,,,,,,"11:28:45.084 -> Bx = -18.0000 µT, By = 2703.6000 µT, Bz = -94.3800 µT",,,,,,,"11:29:19.396 -> Bx = 21.3000 µT, By = 3210.3000 µT, Bz = -116.1600 µT",,,,,,,"11:30:00.722 -> Bx = 84.9000 µT, By = 3666.6000 µT, Bz = -123.4200 µT",,,,,,,"11:30:55.314 -> Bx = 164.4000 µT, By = 3969.0002 µT, Bz = -109.8680 µT",,,,,,,"11:31:25.910 -> Bx = 242.4000 µT, By = 4047.0002 µT, Bz = -81.3120 µT",,,,,,,"11:32:00.651 -> Bx = 305.7000 µT, By = 3896.1000 µT, Bz = -41.6240 µT",,,,,,,"11:32:41.997 -> Bx = 324.9000 µT, By = 3741.9001 µT, Bz = -20.8120 µT",,,,,,,"11:33:33.685 -> Bx = 328.8000 µT, By = 3524.1000 µT, Bz = 0.0000 µT",,,,,,,"11:34:11.319 -> Bx = 318.0000 µT, By = 3028.5000 µT, Bz = 33.3960 µT"
